r_shoulder_pan_joint,r_shoulder_lift_joint,r_upper_arm_roll_joint,r_elbow_flex_joint,r_forearm_roll_joint,r_wrist_flex_joint,r_wrist_roll_joint,RWrist = 6x,RWrist = 6y,RElbow = 7x,RElbow = 7y,RShoulder = 8x,RShoulder = 8y
0.10225806219252132,1.0606110724965343,-1.3778396780602633,-1.3751944398805267,-0.9396447141911342,-0.3267422295641156,0.7835295079147326,0.6574074074074074,0.592391304347826,0.6666666666666666,0.7934782608695652,0.4722222222222222,0.7065217391304348
-0.8862167330541422,-0.05160793400867841,-1.1763979506678877,-0.7517996462736278,-0.9701249444550695,-1.7400859155226498,0.44145726499276927,0.6851851851851852,0.5978260869565217,0.6851851851851852,0.8315217391304348,0.47685185185185186,0.6847826086956522
-1.8003255516616314,0.34273496446602514,0.37262286730110716,-0.5906632222641959,-0.33951572628421234,-0.5190666879760102,1.4544548407050168,0.6759259259259259,0.6086956521739131,0.6712962962962963,0.7880434782608695,0.48148148148148145,0.6902173913043478
-0.02765686631468256,0.7026155434217304,-2.154666624777019,-0.8713665270200233,-2.0720686854749815,-1.6028526871465147,0.990903589169025,0.6712962962962963,0.6141304347826086,0.6759259259259259,0.8369565217391305,0.4722222222222222,0.717391304347826
-1.8287523645069452,0.4555432191678789,-1.580542988795787,-1.2960327446125217,1.9749333241972922,-0.7169734906405212,1.5241257992829516,0.6805555555555556,0.6141304347826086,0.6759259259259259,0.842391304347826,0.48148148148148145,0.75
-2.107513538571385,0.4214878867884633,-1.8999291335232555,-0.5474956144730094,0.4516232377949132,-0.12862195640336727,0.19007048433002582,0.6805555555555556,0.625,0.6851851851851852,0.782608695652174,0.4722222222222222,0.7228260869565217
0.05741520229936592,0.8747859092696105,0.46550926901400125,-0.5866136661894155,0.9510710669903073,-1.9776598767377436,-2.652844620392422,0.6759259259259259,0.6141304347826086,0.6712962962962963,0.842391304347826,0.4675925925925926,0.7282608695652174
-0.3547734836891683,0.4302248529827456,0.39147243360057526,-1.6730509280860657,-0.512574369294192,-0.48397558841388677,-1.525192665939373,0.6666666666666666,0.592391304347826,0,0,0.4722222222222222,0.7336956521739131
-1.2849184982565711,0.2744247497933684,-2.7767559438943863,-1.350750901622884,-2.63201448535083,-0.46976138420868674,-1.370986864728785,0.6851851851851852,0.6141304347826086,0.6851851851851852,0.8369565217391305,0.4722222222222222,0.717391304347826
-0.7808493259211537,-0.02023420240534468,-2.975187669321895,-0.5755988620997405,1.697559582764752,-0.34956172537058605,0.16186242185385646,0.6805555555555556,0.6086956521739131,0.6805555555555556,0.8260869565217391,0.47685185185185186,0.7282608695652174
0.050567397584432516,0.8360357032495552,-1.2430473326705394,-0.42647457794810184,1.0026527684895044,-0.3740050792694092,-2.017057705041123,0.6666666666666666,0.6086956521739131,0.6712962962962963,0.8315217391304348,0.4722222222222222,0.7282608695652174
-0.5698978411345728,0.39547561001961584,-2.446750998031348,-1.3532626814443853,1.0192250716838807,-1.8080013062572107,-2.467124218060772,0.6759259259259259,0.6195652173913043,0.6666666666666666,0.842391304347826,0.47685185185185186,0.7228260869565217
-0.09533409742445897,0.9853509390091292,-1.0847601155750453,-0.22769991217567576,-2.3165482033367892,-0.9668876096373424,-1.7601500193019517,0.6666666666666666,0.6032608695652174,0.6712962962962963,0.8315217391304348,0.4675925925925926,0.7336956521739131
-1.9584231904103933,-0.2619571448053932,-2.429365608189255,-0.9917018300293245,2.0488039109637404,-0.16915835719555616,-2.1878133009885197,0.6851851851851852,0.6141304347826086,0.6805555555555556,0.842391304347826,0.47685185185185186,0.717391304347826
-1.6705844812186543,1.1444185943436112,-0.6748509874567388,-2.003077927404782,-1.201775825004069,-0.15286860240157707,0.9208899025322346,0.6851851851851852,0.6032608695652174,0.5416666666666666,0.7282608695652174,0.46296296296296297,0.7336956521739131
-1.5236712133834476,-0.010568337742891176,-1.8388854679651556,-0.3374376147881615,-2.1722215961714304,-0.4573463326785714,2.5708410151731096,0.6805555555555556,0.5978260869565217,0.6527777777777778,0.8315217391304348,0.48148148148148145,0.6956521739130435
